1.000000e-02 nan
1.797297e-02 7.913986e+00
2.594595e-02 2.867618e+00
3.391892e-02 3.701214e+00
4.189189e-02 3.960755e+00
4.986486e-02 3.299941e+00
5.783784e-02 2.442390e+00
6.581081e-02 1.776584e+00
7.378378e-02 1.318845e+00
8.175676e-02 1.023010e+00
8.972973e-02 8.318873e-01
9.770270e-02 7.034401e-01
1.056757e-01 6.132621e-01
1.136486e-01 5.487024e-01
1.216216e-01 5.060729e-01
1.295946e-01 4.749662e-01
1.375676e-01 4.518066e-01
1.455405e-01 4.384122e-01
1.535135e-01 4.328558e-01
1.614865e-01 4.299698e-01
1.694595e-01 4.279891e-01
1.774324e-01 4.275949e-01
1.854054e-01 4.303310e-01
1.933784e-01 4.307879e-01
2.013514e-01 4.296535e-01
2.093243e-01 4.315705e-01
2.172973e-01 4.331588e-01
2.252703e-01 4.338596e-01
2.332432e-01 4.340142e-01
2.412162e-01 4.354599e-01
2.491892e-01 4.363482e-01
2.571622e-01 4.400102e-01
2.651351e-01 4.410966e-01
2.731081e-01 4.457348e-01
2.810811e-01 4.543169e-01
2.890541e-01 4.645667e-01
2.970270e-01 4.776651e-01
3.050000e-01 4.900275e-01
3.129730e-01 5.017136e-01
3.209459e-01 5.111460e-01
3.289189e-01 5.242047e-01
3.368919e-01 5.321412e-01
3.448649e-01 5.433311e-01
3.528378e-01 5.527833e-01
3.608108e-01 5.631773e-01
3.687838e-01 5.663898e-01
3.767568e-01 5.858289e-01
3.847297e-01 5.951762e-01
3.927027e-01 6.065018e-01
4.006757e-01 6.179911e-01
4.086486e-01 6.240823e-01
4.166216e-01 6.310394e-01
4.245946e-01 6.355076e-01
4.325676e-01 6.449503e-01
4.405405e-01 6.511414e-01
4.485135e-01 6.597896e-01
4.564865e-01 6.619169e-01
4.644595e-01 6.666947e-01
4.724324e-01 6.681546e-01
4.804054e-01 6.777587e-01
4.883784e-01 6.763701e-01
4.963514e-01 6.885324e-01
5.043243e-01 6.888260e-01
5.122973e-01 6.961387e-01
5.202703e-01 6.962364e-01
5.282432e-01 7.007615e-01
5.362162e-01 7.039376e-01
5.441892e-01 7.102406e-01
5.521622e-01 7.188733e-01
5.601351e-01 7.201254e-01
5.681081e-01 7.206372e-01
5.760811e-01 7.249714e-01
5.840541e-01 7.253824e-01
5.920270e-01 7.324477e-01
6.000000e-01 7.301854e-01
