1.000000e-02 2.646807e+00
1.797297e-02 5.188270e-01
2.594595e-02 1.169437e-01
3.391892e-02 4.079656e-02
4.189189e-02 1.831460e-02
4.986486e-02 9.479053e-03
5.783784e-02 6.064744e-03
6.581081e-02 5.023459e-03
7.378378e-02 3.995284e-03
8.175676e-02 4.199525e-03
8.972973e-02 3.391674e-03
9.770270e-02 3.994537e-03
1.056757e-01 4.028256e-03
1.136486e-01 4.052493e-03
1.216216e-01 4.625122e-03
1.295946e-01 5.199892e-03
1.375676e-01 6.133209e-03
1.455405e-01 6.293379e-03
1.535135e-01 7.251090e-03
1.614865e-01 8.207041e-03
1.694595e-01 9.003862e-03
1.774324e-01 1.020867e-02
1.854054e-01 1.117206e-02
1.933784e-01 1.215560e-02
2.013514e-01 1.313430e-02
2.093243e-01 1.425938e-02
2.172973e-01 1.473878e-02
2.252703e-01 1.655665e-02
2.332432e-01 1.719532e-02
2.412162e-01 1.859120e-02
2.491892e-01 1.940141e-02
2.571622e-01 2.046901e-02
2.651351e-01 2.143675e-02
2.731081e-01 2.260805e-02
2.810811e-01 2.344654e-02
2.890541e-01 2.448359e-02
2.970270e-01 2.540644e-02
3.050000e-01 2.628371e-02
3.129730e-01 2.761886e-02
3.209459e-01 2.800633e-02
3.289189e-01 2.912447e-02
3.368919e-01 3.013757e-02
3.448649e-01 3.059599e-02
3.528378e-01 3.140764e-02
3.608108e-01 3.206691e-02
3.687838e-01 3.333122e-02
3.767568e-01 3.349737e-02
3.847297e-01 3.430862e-02
3.927027e-01 3.526664e-02
4.006757e-01 3.574102e-02
4.086486e-01 3.671072e-02
4.166216e-01 3.718511e-02
4.245946e-01 3.745289e-02
4.325676e-01 3.847323e-02
4.405405e-01 3.889151e-02
4.485135e-01 3.949564e-02
4.564865e-01 3.984210e-02
4.644595e-01 4.031507e-02
4.724324e-01 4.080732e-02
4.804054e-01 4.103198e-02
4.883784e-01 4.183322e-02
4.963514e-01 4.243799e-02
5.043243e-01 4.286347e-02
5.122973e-01 4.316428e-02
5.202703e-01 4.374676e-02
5.282432e-01 4.425397e-02
5.362162e-01 4.427864e-02
5.441892e-01 4.502428e-02
5.521622e-01 4.490408e-02
5.601351e-01 4.525959e-02
5.681081e-01 4.564044e-02
5.760811e-01 4.598700e-02
5.840541e-01 4.644783e-02
5.920270e-01 4.659508e-02
6.000000e-01 4.700066e-02
