1.000000e-01 6.567231e-07
1.087838e-01 5.071390e-07
1.175676e-01 4.088761e-07
1.263514e-01 3.429184e-07
1.351351e-01 2.979005e-07
1.439189e-01 2.667533e-07
1.527027e-01 2.449444e-07
1.614865e-01 2.295319e-07
1.702703e-01 2.185193e-07
1.790541e-01 2.105778e-07
1.878378e-01 2.047862e-07
1.966216e-01 2.005136e-07
2.054054e-01 1.973236e-07
2.141892e-01 1.949293e-07
2.229730e-01 1.931029e-07
2.317568e-01 1.917109e-07
2.405405e-01 1.906518e-07
2.493243e-01 1.898495e-07
2.581081e-01 1.892537e-07
2.668919e-01 1.888280e-07
2.756757e-01 1.885453e-07
2.844595e-01 1.883856e-07
2.932432e-01 1.883340e-07
3.020270e-01 1.883789e-07
3.108108e-01 1.885115e-07
3.195946e-01 1.887257e-07
3.283784e-01 1.890238e-07
3.371622e-01 1.893945e-07
3.459459e-01 1.898420e-07
3.547297e-01 1.903699e-07
3.635135e-01 1.909642e-07
3.722973e-01 1.916224e-07
3.810811e-01 1.923424e-07
3.898649e-01 1.931222e-07
3.986486e-01 1.939747e-07
4.074324e-01 1.948937e-07
4.162162e-01 1.958682e-07
4.250000e-01 1.968964e-07
4.337838e-01 1.979766e-07
4.425676e-01 1.991071e-07
4.513514e-01 2.002863e-07
4.601351e-01 2.015127e-07
4.689189e-01 2.027846e-07
4.777027e-01 2.041005e-07
4.864865e-01 2.054591e-07
4.952703e-01 2.068588e-07
5.040541e-01 2.082982e-07
5.128378e-01 2.097760e-07
5.216216e-01 2.112909e-07
5.304054e-01 2.128414e-07
5.391892e-01 2.144262e-07
5.479730e-01 2.160441e-07
5.567568e-01 2.176939e-07
5.655405e-01 2.193742e-07
5.743243e-01 2.210839e-07
5.831081e-01 2.228218e-07
5.918919e-01 2.245866e-07
6.006757e-01 2.263772e-07
6.094595e-01 2.281926e-07
6.182432e-01 2.300314e-07
6.270270e-01 2.318927e-07
6.358108e-01 2.337754e-07
6.445946e-01 2.356782e-07
6.533784e-01 2.376003e-07
6.621622e-01 2.395405e-07
6.709459e-01 2.415051e-07
6.797297e-01 2.435553e-07
6.885135e-01 2.456275e-07
6.972973e-01 2.478315e-07
7.060811e-01 2.504441e-07
7.148649e-01 2.536887e-07
7.236486e-01 2.574140e-07
7.324324e-01 2.615952e-07
7.412162e-01 2.661086e-07
7.500000e-01 2.707628e-07
