1.000000e-01 5.105288e-04
1.087838e-01 3.544304e-04
1.175676e-01 2.522656e-04
1.263514e-01 1.830577e-04
1.351351e-01 1.349237e-04
1.439189e-01 1.008680e-04
1.527027e-01 7.642898e-05
1.614865e-01 5.868846e-05
1.702703e-01 4.606585e-05
1.790541e-01 3.712341e-05
1.878378e-01 3.053938e-05
1.966216e-01 2.563917e-05
2.054054e-01 2.204938e-05
2.141892e-01 1.941945e-05
2.229730e-01 1.742969e-05
2.317568e-01 1.594093e-05
2.405405e-01 1.483006e-05
2.493243e-01 1.400435e-05
2.581081e-01 1.339393e-05
2.668919e-01 1.295830e-05
2.756757e-01 1.266915e-05
2.844595e-01 1.250530e-05
2.932432e-01 1.245065e-05
3.020270e-01 1.249273e-05
3.108108e-01 1.262944e-05
3.195946e-01 1.287613e-05
3.283784e-01 1.320392e-05
3.371622e-01 1.360710e-05
3.459459e-01 1.408033e-05
3.547297e-01 1.461855e-05
3.635135e-01 1.521687e-05
3.722973e-01 1.587055e-05
3.810811e-01 1.657495e-05
3.898649e-01 1.732560e-05
3.986486e-01 1.811813e-05
4.074324e-01 1.897800e-05
4.162162e-01 2.032923e-05
4.250000e-01 2.225127e-05
4.337838e-01 2.445154e-05
4.425676e-01 2.710606e-05
4.513514e-01 3.002717e-05
4.601351e-01 3.335706e-05
4.689189e-01 3.683821e-05
4.777027e-01 4.043138e-05
4.864865e-01 4.410665e-05
4.952703e-01 4.785724e-05
5.040541e-01 5.168550e-05
5.128378e-01 5.581923e-05
5.216216e-01 6.005110e-05
5.304054e-01 6.435927e-05
5.391892e-01 6.890695e-05
5.479730e-01 7.387868e-05
5.567568e-01 7.896277e-05
5.655405e-01 8.415565e-05
5.743243e-01 8.946000e-05
5.831081e-01 9.489964e-05
5.918919e-01 1.005450e-04
6.006757e-01 1.063052e-04
6.094595e-01 1.121777e-04
6.182432e-01 1.181694e-04
6.270270e-01 1.243405e-04
6.358108e-01 1.307302e-04
6.445946e-01 1.372348e-04
6.533784e-01 1.438520e-04
6.621622e-01 1.505795e-04
6.709459e-01 1.574150e-04
6.797297e-01 1.643564e-04
6.885135e-01 1.714129e-04
6.972973e-01 1.786544e-04
7.060811e-01 1.859982e-04
7.148649e-01 1.934766e-04
7.236486e-01 2.010821e-04
7.324324e-01 2.087845e-04
7.412162e-01 2.165805e-04
7.500000e-01 2.245161e-04
