      -1.00000000               0.0000242216873636
      -0.99000000               0.0000352152025053
      -0.98000000               0.0000505914427882
      -0.97000000               0.0000731529137125
      -0.96000000               0.0001052234644882
      -0.95000000               0.0001520369309691
      -0.94000000               0.0002198879878133
      -0.93000000               0.0003180497820121
      -0.92000000               0.0004611169221530
      -0.91000000               0.0006651577313078
      -0.90000000               0.0009570881216150
      -0.89000000               0.0013630784004418
      -0.88000000               0.0019236990386313
      -0.87000000               0.0026844012983401
      -0.86000000               0.0037196833846103
      -0.85000000               0.0051539890589334
      -0.84000000               0.0072135475901675
      -0.83000000               0.0103338905954606
      -0.82000000               0.0152472632898235
      -0.81000000               0.0232821403138120
      -0.80000000               0.0363810124350936
      -0.79000000               0.0573921546433288
      -0.78000000               0.0896775655263400
      -0.77000000               0.1363250974444483
      -0.76000000               0.1992727704694591
      -0.75000000               0.2777084154281413
      -0.74000000               0.3676657134581606
      -0.73000000               0.4615900913726291
      -0.72000000               0.5490432362079556
      -0.71000000               0.6176547842166820
      -0.70000000               0.6556082012201604
      -0.69000000               0.6555752898379428
      -0.68000000               0.6138451378674669
      -0.67000000               0.5317247390036375
      -0.66000000               0.4238334391570658
      -0.65000000               0.3066690448366484
      -0.64000000               0.1872864478992528
      -0.63000000               0.0859863848083116
      -0.62000000               0.0317252074056437
      -0.61000000               0.0146075406543126
      -0.60000000               0.0071956852625092
      -0.59000000               0.0036164437521431
      -0.58000000               0.0016129244859427
      -0.57000000               0.0003679738617798
      -0.56000000              -0.0003425691486883
      -0.55000000              -0.0005486400796104
      -0.54000000              -0.0002367905022750
      -0.53000000               0.0006134563891486
      -0.52000000               0.0020491815214444
      -0.51000000               0.0042046511280937
      -0.50000000               0.0073958953026002
      -0.49000000               0.0122550724630069
      -0.48000000               0.0198938038812195
      -0.47000000               0.0321224903513172
      -0.46000000               0.0515787042906798
      -0.45000000               0.0817586522712214
      -0.44000000               0.1265115220977737
      -0.43000000               0.1892600971410857
      -0.42000000               0.2717220791521980
      -0.41000000               0.3730124095199225
      -0.40000000               0.4890259748406287
      -0.39000000               0.6126682093490115
      -0.38000000               0.7347434321648156
      -0.37000000               0.8455638783596199
      -0.36000000               0.9368654935443218
      -0.35000000               1.0035519512827638
      -0.34000000               1.0446850854311616
      -0.33000000               1.0634929409659382
      -0.32000000               1.0659822752754853
      -0.31000000               1.0593767874995439
      -0.30000000               1.0499308254666953
      -0.29000000               1.0407904176055391
      -0.28000000               1.0315681149408507
      -0.27000000               1.0189145446282299
      -0.26000000               0.9962647187947116
      -0.25000000               0.9544653521638518
      -0.24000000               0.8894492520414885
      -0.23000000               0.8002815763739597
      -0.22000000               0.6832510141853230
      -0.21000000               0.5460982295750415
      -0.20000000               0.4094102759048953
      -0.19000000               0.2804297276060899
      -0.18000000               0.1578334123325782
      -0.17000000               0.0664032330937650
      -0.16000000               0.0261579169039115
      -0.15000000               0.0120370445267724
      -0.14000000               0.0058580872193232
      -0.13000000               0.0028599714539399
      -0.12000000               0.0011505736776755
      -0.11000000               0.0000690693265707
      -0.10000000              -0.0005447326524766
      -0.09000000              -0.0006778115848310
      -0.08000000              -0.0002805941361489
      -0.07000000               0.0007208288803462
      -0.06000000               0.0025270976371896
      -0.05000000               0.0054738272264669
      -0.04000000               0.0104537261859936
      -0.03000000               0.0189169204338734
      -0.02000000               0.0322915606708855
      -0.01000000               0.0545820987219671
       0.00000000               0.0866986453526591
       0.01000000               0.1347600758080443
       0.02000000               0.1985101585543886
       0.03000000               0.2801463420997830
       0.04000000               0.3759522762859048
       0.05000000               0.4806806728495835
       0.06000000               0.5865040129827029
       0.07000000               0.6841918344746125
       0.08000000               0.7647689583230634
       0.09000000               0.8196399653616746
       0.10000000               0.8428983309154794
       0.11000000               0.8324690999122955
       0.12000000               0.7881156612865521
       0.13000000               0.7127781528067320
       0.14000000               0.6174231722631567
       0.15000000               0.5108515366851196
       0.16000000               0.3955765126585754
       0.17000000               0.2871360190571206
       0.18000000               0.2045330619723510
       0.19000000               0.1372237272408846
       0.20000000               0.0763121631466415
       0.21000000               0.0332195309067026
       0.22000000               0.0143079281243332
       0.23000000               0.0069049848121424
       0.24000000               0.0033541594583181
       0.25000000               0.0014351069535611
       0.26000000               0.0002868679281946
       0.27000000              -0.0003665186610346
       0.28000000              -0.0005658606453603
       0.29000000              -0.0002949358566371
       0.30000000               0.0004829011820969
       0.31000000               0.0018902912286191
       0.32000000               0.0041783444410248
       0.33000000               0.0079915431450385
       0.34000000               0.0146338722682790
       0.35000000               0.0250455175462683
       0.36000000               0.0431628673013617
       0.37000000               0.0691922789974772
       0.38000000               0.1097480243702700
       0.39000000               0.1649835525004282
       0.40000000               0.2391083994324487
       0.41000000               0.3305664022364225
       0.42000000               0.4358654791018370
       0.43000000               0.5493460516610396
       0.44000000               0.6633493780860061
       0.45000000               0.7711326390923043
       0.46000000               0.8659358602201112
       0.47000000               0.9429740508035913
       0.48000000               0.9987241113265035
       0.49000000               1.0319143609051822
       0.50000000               1.0422766002392398
       0.51000000               1.0308311213534320
       0.52000000               0.9998493537278601
       0.53000000               0.9505640722733373
       0.54000000               0.8822488015173618
       0.55000000               0.7974628293742607
       0.56000000               0.7002774014685843
       0.57000000               0.5873207019665114
       0.58000000               0.4633517243613137
       0.59000000               0.3463473926551859
       0.60000000               0.2405491842003059
       0.61000000               0.1398097343301729
       0.62000000               0.0610124219028645
       0.63000000               0.0227801834221150
       0.64000000               0.0095741382920518
       0.65000000               0.0039641391711779
       0.66000000               0.0016258302842934
       0.67000000               0.0006646330715034
       0.68000000               0.0002703707285623
       0.69000000               0.0001095549692583
       0.70000000               0.0000440921407906
       0.71000000               0.0000176590629321
       0.72000000               0.0000070374114111
       0.73000000               0.0000027911984605
       0.74000000               0.0000011117375614
       0.75000000               0.0000004493618305
       0.76000000               0.0000001887387231
       0.77000000               0.0000000841433235
       0.78000000               0.0000000389013087
       0.79000000               0.0000000166470378
       0.80000000               0.0000000042191305
       0.81000000              -0.0000000024714382
       0.82000000              -0.0000000044321716
       0.83000000              -0.0000000018801721
       0.84000000               0.0000000052108160
       0.85000000               0.0000000172706475
       0.86000000               0.0000000359046257
       0.87000000               0.0000000659536637
       0.88000000               0.0000001142102587
       0.89000000               0.0000001967725615
       0.90000000               0.0000003333265525
       0.91000000               0.0000005497617212
       0.92000000               0.0000009031636006
       0.93000000               0.0000014151139780
       0.94000000               0.0000022364741322
       0.95000000               0.0000033929843642
       0.96000000               0.0000051646973424
       0.97000000               0.0000076963537755
       0.98000000               0.0000113760396345
       0.99000000               0.0000167168504876
