       0.00250000               1.0001230528128207              0.0002955755375926              1.0003786929238545              1.5005680393850314              1.6666666666670000              1.6666666666670000
       0.00750000               1.0001838440212332              0.0003735475975408              1.0004825417649561              1.5007238126466835              1.6666666666670000              1.6666666666670000
       0.01250000               1.0002605599358931              0.0004692909855793              1.0006107007774021              1.5009160511653530              1.6666666666670000              1.6666666666670000
       0.01750000               1.0003542212257193              0.0005870262861293              1.0007661623073931              1.5011492434603388              1.6666666666670000              1.6666666666670000
       0.02250000               1.0004660331036632              0.0007306027060028              1.0009531598505428              1.5014297397750631              1.6666666666670000              1.6666666666670000
       0.02750000               1.0005993524059908              0.0009034633355338              1.0011770707015470              1.5017656060515696              1.6666666666670000              1.6666666666670000
       0.03250000               1.0007582981229468              0.0011093973311904              1.0014432452942312              1.5021648679405957              1.6666666666670000              1.6666666666670000
       0.03750000               1.0009453144868605              0.0013523952467674              1.0017569427422421              1.5026354141126117              1.6666666666670000              1.6666666666670000
       0.04250000               1.0011638415316082              0.0016365485978594              1.0021231715676846              1.5031847573507753              1.6666666666670000              1.6666666666670000
       0.04750000               1.0014173229259777              0.0019660366728469              1.0025463983553282              1.5038195975322404              1.6666666666670000              1.6666666666670000
       0.05250000               1.0017077343427532              0.0023441318035592              1.0030315295622647              1.5045472943426448              1.6666666666670000              1.6666666666670000
       0.05750000               1.0020378592154635              0.0027731861865106              1.0035836521046793              1.5053754781562660              1.6666666666670000              1.6666666666670000
       0.06250000               1.0024121566126809              0.0032547554418282              1.0042076471682724              1.5063114707516552              1.6666666666670000              1.6666666666670000
       0.06750000               1.0028312061808979              0.0037899260950101              1.0049076033701561              1.5073614050544801              1.6666666666670000              1.6666666666670000
       0.07250000               1.0032940118488893              0.0043825401383532              1.0056825387603507              1.5085238081397716              1.6666666666670000              1.6666666666670000
       0.07750000               1.0038032812822901              0.0050348970499787              1.0065319487726936              1.5097979231582856              1.6666666666670000              1.6666666666670000
       0.08250000               1.0043572921615418              0.0057472249064522              1.0074565411658738              1.5111848117480551              1.6666666666670000              1.6666666666670000
       0.08750000               1.0049551937243468              0.0065188226456942              1.0084568581839639              1.5126852872751895              1.6666666666670000              1.6666666666670000
       0.09250000               1.0055986627488112              0.0073487157707262              1.0095325727209596              1.5142988590806821              1.6666666666670000              1.6666666666670000
       0.09750000               1.0062867617084208              0.0082352540780915              1.0106831802404628              1.5160247703599361              1.6666666666670000              1.6666666666670000
       0.10250000               1.0070170144219666              0.0091767889226566              1.0119072953097892              1.5178609429639249              1.6666666666670000              1.6666666666670000
       0.10750000               1.0077892875276380              0.0101718772789158              1.0132025656213144              1.5198038484312117              1.6666666666670000              1.6666666666670000
       0.11250000               1.0086028227440962              0.0112186732463984              1.0145666342369442              1.5218499513546551              1.6666666666670000              1.6666666666670000
       0.11750000               1.0094556572470896              0.0123147801213661              1.0159974880288813              1.5239962320425597              1.6666666666670000              1.6666666666670000
       0.12250000               1.0103469845461703              0.0134566927120590              1.0174943235196601              1.5262414852787267              1.6666666666670000              1.6666666666670000
       0.12750000               1.0112761809989470              0.0146420345234265              1.0190547427481540              1.5285821141214664              1.6666666666670000              1.6666666666670000
       0.13250000               1.0122390149873641              0.0158708342979400              1.0206731567653884              1.5310097351473169              1.6666666666670000              1.6666666666670000
       0.13750000               1.0132329846606194              0.0171425347369774              1.0223447698396002              1.5335171547586335              1.6666666666670000              1.6666666666670000
       0.14250000               1.0142572883601140              0.0184549171774046              1.0240670604725368              1.5361005907080372              1.6666666666670000              1.6666666666670000
       0.14750000               1.0153089173685799              0.0198052449255575              1.0258383293491948              1.5387574940230229              1.6666666666670000              1.6666666666670000
       0.15250000               1.0163884857853838              0.0211900403180385              1.0276580296598496              1.5414870444890039              1.6666666666670000              1.6666666666670000
       0.15750000               1.0174979461495970              0.0226055365681509              1.0295262077984020              1.5442893116968308              1.6666666666670000              1.6666666666670000
       0.16250000               1.0186323035252147              0.0240507505356556              1.0314394449748463              1.5471591674614957              1.6666666666670000              1.6666666666670000
       0.16750000               1.0197894651617272              0.0255247927165908              1.0333943972064836              1.5500915958089505              1.6666666666670000              1.6666666666670000
       0.17250000               1.0209708161384974              0.0270265080500121              1.0353882849204137              1.5530824273798438              1.6666666666670000              1.6666666666670000
       0.17750000               1.0221726075903288              0.0285544596117668              1.0374189060862291              1.5561283591285655              1.6666666666670000              1.6666666666670000
       0.18250000               1.0233933070862302              0.0301069082424700              1.0394846612423734              1.5592269918627804              1.6666666666670000              1.6666666666670000
       0.18750000               1.0246339734928958              0.0316812599726798              1.0415852908774772              1.5623779363154346              1.6666666666670000              1.6666666666670000
       0.19250000               1.0258923319442597              0.0332770534743511              1.0437178874381703              1.5655768311564726              1.6666666666670000              1.6666666666670000
       0.19750000               1.0271647469860434              0.0348941047102570              1.0458793345807649              1.5688190018703629              1.6666666666670000              1.6666666666670000
       0.20250000               1.0284527161702974              0.0365320151023763              1.0480669645702960              1.5721004468546580              1.6666666666670000              1.6666666666670000
       0.20750000               1.0297551995735561              0.0381888331942395              1.0502803457987751              1.5754205186973746              1.6666666666670000              1.6666666666670000
       0.21250000               1.0310716030381524              0.0398614551785155              1.0525207463854165              1.5787811195773351              1.6666666666670000              1.6666666666670000
       0.21750000               1.0324059573467816              0.0415452719401107              1.0547916232611558              1.5821874348909426              1.6666666666670000              1.6666666666670000
       0.22250000               1.0337547142324286              0.0432415552823136              1.0570886584639867              1.5856329876951871              1.6666666666670000              1.6666666666670000
