 
 =================================================
      AMS 260 - CFD, 1D Euler FVM Code            
       Written by Prof. Dongwook Lee              
            Winter Quarter, 2015                  
 =================================================
 
 
        Initial condition was written!            
 =================================================
    Steps      Time              dt               
   100      0.20000000       0.00200000
   101      0.20200000       0.00200000
   102      0.20400000       0.00200000
   103      0.20600000       0.00200000
   104      0.20800000       0.00200000
   105      0.21000000       0.00200000
   106      0.21200000       0.00200000
   107      0.21400000       0.00200000
   108      0.21600000       0.00200000
   109      0.21800000       0.00200000
   110      0.22000000       0.00200000
   111      0.22200000       0.00200000
   112      0.22400000       0.00200000
   113      0.22600000       0.00200000
   114      0.22800000       0.00200000
   115      0.23000000       0.00200000
   116      0.23200000       0.00200000
   117      0.23400000       0.00200000
   118      0.23600000       0.00200000
   119      0.23800000       0.00200000
   120      0.24000000       0.00200000
   121      0.24200000       0.00200000
   122      0.24400000       0.00200000
   123      0.24600000       0.00200000
   124      0.24800000       0.00200000
   125      0.25000000       0.00200000
   126      0.25200000       0.00200000
   127      0.25400000       0.00200000
   128      0.25600000       0.00200000
   129      0.25800000       0.00200000
   130      0.26000000       0.00200000
   131      0.26200000       0.00200000
   132      0.26400000       0.00200000
   133      0.26600000       0.00200000
   134      0.26800000       0.00200000
   135      0.27000000       0.00200000
   136      0.27200000       0.00200000
   137      0.27400000       0.00200000
   138      0.27600000       0.00200000
   139      0.27800000       0.00200000
   140      0.28000000       0.00200000
   141      0.28200000       0.00200000
   142      0.28400000       0.00200000
   143      0.28600000       0.00200000
   144      0.28800000       0.00200000
   145      0.29000000       0.00200000
   146      0.29200000       0.00200000
   147      0.29400000       0.00200000
   148      0.29600000       0.00200000
   149      0.29800000       0.00200000
   150      0.30000000       0.00200000
   151      0.30200000       0.00200000
   152      0.30400000       0.00200000
   153      0.30600000       0.00200000
   154      0.30800000       0.00200000
   155      0.31000000       0.00200000
   156      0.31200000       0.00200000
   157      0.31400000       0.00200000
   158      0.31600000       0.00200000
   159      0.31800000       0.00200000
   160      0.32000000       0.00200000
   161      0.32200000       0.00200000
   162      0.32400000       0.00200000
   163      0.32600000       0.00200000
   164      0.32800000       0.00200000
   165      0.33000000       0.00200000
   166      0.33200000       0.00200000
   167      0.33400000       0.00200000
   168      0.33600000       0.00200000
   169      0.33800000       0.00200000
   170      0.34000000       0.00200000
   171      0.34200000       0.00200000
   172      0.34400000       0.00200000
   173      0.34600000       0.00200000
   174      0.34800000       0.00200000
   175      0.35000000       0.00200000
   176      0.35200000       0.00200000
   177      0.35400000       0.00200000
   178      0.35600000       0.00200000
   179      0.35800000       0.00200000
   180      0.36000000       0.00200000
   181      0.36200000       0.00200000
   182      0.36400000       0.00200000
   183      0.36600000       0.00200000
   184      0.36800000       0.00200000
   185      0.37000000       0.00200000
   186      0.37200000       0.00200000
   187      0.37400000       0.00200000
   188      0.37600000       0.00200000
   189      0.37800000       0.00200000
   190      0.38000000       0.00200000
   191      0.38200000       0.00200000
   192      0.38400000       0.00200000
   193      0.38600000       0.00200000
   194      0.38800000       0.00200000
   195      0.39000000       0.00200000
   196      0.39200000       0.00200000
   197      0.39400000       0.00200000
   198      0.39600000       0.00200000
   199      0.39800000       0.00200000
   200      0.40000000       0.00200000
   201      0.40200000       0.00200000
   202      0.40400000       0.00200000
   203      0.40600000       0.00200000
   204      0.40800000       0.00200000
   205      0.41000000       0.00200000
   206      0.41200000       0.00200000
   207      0.41400000       0.00200000
   208      0.41600000       0.00200000
   209      0.41800000       0.00200000
   210      0.42000000       0.00200000
   211      0.42200000       0.00200000
   212      0.42400000       0.00200000
   213      0.42600000       0.00200000
   214      0.42800000       0.00200000
   215      0.43000000       0.00200000
   216      0.43200000       0.00200000
   217      0.43400000       0.00200000
   218      0.43600000       0.00200000
   219      0.43800000       0.00200000
   220      0.44000000       0.00200000
   221      0.44200000       0.00200000
   222      0.44400000       0.00200000
   223      0.44600000       0.00200000
   224      0.44800000       0.00200000
   225      0.45000000       0.00200000
   226      0.45200000       0.00200000
   227      0.45400000       0.00200000
   228      0.45600000       0.00200000
   229      0.45800000       0.00200000
   230      0.46000000       0.00200000
   231      0.46200000       0.00200000
   232      0.46400000       0.00200000
   233      0.46600000       0.00200000
   234      0.46800000       0.00200000
   235      0.47000000       0.00200000
   236      0.47200000       0.00200000
   237      0.47400000       0.00200000
   238      0.47600000       0.00200000
   239      0.47800000       0.00200000
   240      0.48000000       0.00200000
   241      0.48200000       0.00200000
   242      0.48400000       0.00200000
   243      0.48600000       0.00200000
   244      0.48800000       0.00200000
   245      0.49000000       0.00200000
   246      0.49200000       0.00200000
   247      0.49400000       0.00200000
   248      0.49600000       0.00200000
   249      0.49800000       0.00200000
   250      0.50000000       0.00200000
   251      0.50200000       0.00200000
   252      0.50400000       0.00200000
   253      0.50600000       0.00200000
   254      0.50800000       0.00200000
   255      0.51000000       0.00200000
   256      0.51200000       0.00200000
   257      0.51400000       0.00200000
   258      0.51600000       0.00200000
   259      0.51800000       0.00200000
   260      0.52000000       0.00200000
   261      0.52200000       0.00200000
   262      0.52400000       0.00200000
   263      0.52600000       0.00200000
   264      0.52800000       0.00200000
   265      0.53000000       0.00200000
   266      0.53200000       0.00200000
   267      0.53400000       0.00200000
   268      0.53600000       0.00200000
   269      0.53800000       0.00200000
   270      0.54000000       0.00200000
   271      0.54200000       0.00200000
   272      0.54400000       0.00200000
   273      0.54600000       0.00200000
   274      0.54800000       0.00200000
   275      0.55000000       0.00200000
   276      0.55200000       0.00200000
   277      0.55400000       0.00200000
   278      0.55600000       0.00200000
   279      0.55800000       0.00200000
   280      0.56000000       0.00200000
   281      0.56200000       0.00200000
   282      0.56400000       0.00200000
   283      0.56600000       0.00200000
   284      0.56800000       0.00200000
   285      0.57000000       0.00200000
   286      0.57200000       0.00200000
   287      0.57400000       0.00200000
   288      0.57600000       0.00200000
   289      0.57800000       0.00200000
   290      0.58000000       0.00200000
   291      0.58200000       0.00200000
   292      0.58400000       0.00200000
   293      0.58600000       0.00200000
   294      0.58800000       0.00200000
   295      0.59000000       0.00200000
   296      0.59200000       0.00200000
   297      0.59400000       0.00200000
   298      0.59600000       0.00200000
   299      0.59800000       0.00200000
   300      0.60000000       0.00200000
   301      0.60200000       0.00200000
   302      0.60400000       0.00200000
   303      0.60600000       0.00200000
   304      0.60800000       0.00200000
   305      0.61000000       0.00200000
   306      0.61200000       0.00200000
   307      0.61400000       0.00200000
   308      0.61600000       0.00200000
   309      0.61800000       0.00200000
   310      0.62000000       0.00200000
   311      0.62200000       0.00200000
   312      0.62400000       0.00200000
   313      0.62600000       0.00200000
   314      0.62800000       0.00200000
   315      0.63000000       0.00200000
   316      0.63200000       0.00200000
   317      0.63400000       0.00200000
   318      0.63600000       0.00200000
   319      0.63800000       0.00200000
   320      0.64000000       0.00200000
   321      0.64200000       0.00200000
   322      0.64400000       0.00200000
   323      0.64600000       0.00200000
   324      0.64800000       0.00200000
   325      0.65000000       0.00200000
   326      0.65200000       0.00200000
   327      0.65400000       0.00200000
   328      0.65600000       0.00200000
   329      0.65800000       0.00200000
   330      0.66000000       0.00200000
   331      0.66200000       0.00200000
   332      0.66400000       0.00200000
   333      0.66600000       0.00200000
   334      0.66800000       0.00200000
   335      0.67000000       0.00200000
   336      0.67200000       0.00200000
   337      0.67400000       0.00200000
   338      0.67600000       0.00200000
   339      0.67800000       0.00200000
   340      0.68000000       0.00200000
   341      0.68200000       0.00200000
   342      0.68400000       0.00200000
   343      0.68600000       0.00200000
   344      0.68800000       0.00200000
   345      0.69000000       0.00200000
   346      0.69200000       0.00200000
   347      0.69400000       0.00200000
   348      0.69600000       0.00200000
   349      0.69800000       0.00200000
   350      0.70000000       0.00200000
   351      0.70200000       0.00200000
   352      0.70400000       0.00200000
   353      0.70600000       0.00200000
   354      0.70800000       0.00200000
   355      0.71000000       0.00200000
   356      0.71200000       0.00200000
   357      0.71400000       0.00200000
   358      0.71600000       0.00200000
   359      0.71800000       0.00200000
   360      0.72000000       0.00200000
   361      0.72200000       0.00200000
   362      0.72400000       0.00200000
   363      0.72600000       0.00200000
   364      0.72800000       0.00200000
   365      0.73000000       0.00200000
   366      0.73200000       0.00200000
   367      0.73400000       0.00200000
   368      0.73600000       0.00200000
   369      0.73800000       0.00200000
   370      0.74000000       0.00200000
   371      0.74200000       0.00200000
   372      0.74400000       0.00200000
   373      0.74600000       0.00200000
   374      0.74800000       0.00200000
   375      0.75000000       0.00200000
   376      0.75200000       0.00200000
   377      0.75400000       0.00200000
   378      0.75600000       0.00200000
   379      0.75800000       0.00200000
   380      0.76000000       0.00200000
   381      0.76200000       0.00200000
   382      0.76400000       0.00200000
   383      0.76600000       0.00200000
   384      0.76800000       0.00200000
   385      0.77000000       0.00200000
   386      0.77200000       0.00200000
   387      0.77400000       0.00200000
   388      0.77600000       0.00200000
   389      0.77800000       0.00200000
   390      0.78000000       0.00200000
   391      0.78200000       0.00200000
   392      0.78400000       0.00200000
   393      0.78600000       0.00200000
   394      0.78800000       0.00200000
   395      0.79000000       0.00200000
   396      0.79200000       0.00200000
   397      0.79400000       0.00200000
   398      0.79600000       0.00200000
   399      0.79800000       0.00200000
   400      0.80000000       0.00200000
   401      0.80200000       0.00200000
   402      0.80400000       0.00200000
   403      0.80600000       0.00200000
   404      0.80800000       0.00200000
   405      0.81000000       0.00200000
   406      0.81200000       0.00200000
   407      0.81400000       0.00200000
   408      0.81600000       0.00200000
   409      0.81800000       0.00200000
   410      0.82000000       0.00200000
   411      0.82200000       0.00200000
   412      0.82400000       0.00200000
   413      0.82600000       0.00200000
   414      0.82800000       0.00200000
   415      0.83000000       0.00200000
   416      0.83200000       0.00200000
   417      0.83400000       0.00200000
   418      0.83600000       0.00200000
   419      0.83800000       0.00200000
   420      0.84000000       0.00200000
   421      0.84200000       0.00200000
   422      0.84400000       0.00200000
   423      0.84600000       0.00200000
   424      0.84800000       0.00200000
   425      0.85000000       0.00200000
   426      0.85200000       0.00200000
   427      0.85400000       0.00200000
   428      0.85600000       0.00200000
   429      0.85800000       0.00200000
   430      0.86000000       0.00200000
   431      0.86200000       0.00200000
   432      0.86400000       0.00200000
   433      0.86600000       0.00200000
   434      0.86800000       0.00200000
   435      0.87000000       0.00200000
   436      0.87200000       0.00200000
   437      0.87400000       0.00200000
   438      0.87600000       0.00200000
   439      0.87800000       0.00200000
   440      0.88000000       0.00200000
   441      0.88200000       0.00200000
   442      0.88400000       0.00200000
   443      0.88600000       0.00200000
   444      0.88800000       0.00200000
   445      0.89000000       0.00200000
   446      0.89200000       0.00200000
   447      0.89400000       0.00200000
   448      0.89600000       0.00200000
   449      0.89800000       0.00200000
   450      0.90000000       0.00200000
   451      0.90200000       0.00200000
   452      0.90400000       0.00200000
   453      0.90600000       0.00200000
   454      0.90800000       0.00200000
   455      0.91000000       0.00200000
   456      0.91200000       0.00200000
   457      0.91400000       0.00200000
   458      0.91600000       0.00200000
   459      0.91800000       0.00200000
   460      0.92000000       0.00200000
   461      0.92200000       0.00200000
   462      0.92400000       0.00200000
   463      0.92600000       0.00200000
   464      0.92800000       0.00200000
   465      0.93000000       0.00200000
   466      0.93200000       0.00200000
   467      0.93400000       0.00200000
   468      0.93600000       0.00200000
   469      0.93800000       0.00200000
   470      0.94000000       0.00200000
   471      0.94200000       0.00200000
   472      0.94400000       0.00200000
   473      0.94600000       0.00200000
   474      0.94800000       0.00200000
   475      0.95000000       0.00200000
   476      0.95200000       0.00200000
   477      0.95400000       0.00200000
   478      0.95600000       0.00200000
   479      0.95800000       0.00200000
   480      0.96000000       0.00200000
   481      0.96200000       0.00200000
   482      0.96400000       0.00200000
   483      0.96600000       0.00200000
   484      0.96800000       0.00200000
   485      0.97000000       0.00200000
   486      0.97200000       0.00200000
   487      0.97400000       0.00200000
   488      0.97600000       0.00200000
   489      0.97800000       0.00200000
   490      0.98000000       0.00200000
   491      0.98200000       0.00200000
   492      0.98400000       0.00200000
   493      0.98600000       0.00200000
   494      0.98800000       0.00200000
   495      0.99000000       0.00200000
   496      0.99200000       0.00200000
   497      0.99400000       0.00200000
   498      0.99600000       0.00200000
   499      0.99800000       0.00200000
   500      1.00000000       0.00200000
 
  Final output no.           1 has been written
 =================================================
         The final tmax has reached, bye!         
 =================================================
 
