1.000000e-02 9.495546e-02
1.797297e-02 1.745296e-02
2.594595e-02 3.924962e-03
3.391892e-02 1.336854e-03
4.189189e-02 5.836864e-04
4.986486e-02 2.998123e-04
5.783784e-02 1.751480e-04
6.581081e-02 1.139791e-04
7.378378e-02 8.262083e-05
8.175676e-02 6.739564e-05
8.972973e-02 6.392693e-05
9.770270e-02 6.834413e-05
1.056757e-01 7.633462e-05
1.136486e-01 9.483378e-05
1.216216e-01 1.207001e-04
1.295946e-01 1.489230e-04
1.375676e-01 1.794240e-04
1.455405e-01 2.120947e-04
1.535135e-01 2.459990e-04
1.614865e-01 2.877046e-04
1.694595e-01 3.322963e-04
1.774324e-01 3.778432e-04
1.854054e-01 4.248844e-04
1.933784e-01 4.725647e-04
2.013514e-01 5.203003e-04
2.093243e-01 5.678277e-04
2.172973e-01 6.149342e-04
2.252703e-01 6.615584e-04
2.332432e-01 7.075424e-04
2.412162e-01 7.526342e-04
2.491892e-01 7.977046e-04
2.571622e-01 8.427820e-04
2.651351e-01 8.867286e-04
2.731081e-01 9.295464e-04
2.810811e-01 9.712588e-04
2.890541e-01 1.011918e-03
2.970270e-01 1.051357e-03
3.050000e-01 1.089588e-03
3.129730e-01 1.126626e-03
3.209459e-01 1.162495e-03
3.289189e-01 1.197222e-03
3.368919e-01 1.231830e-03
3.448649e-01 1.266410e-03
3.528378e-01 1.299894e-03
3.608108e-01 1.332281e-03
3.687838e-01 1.363705e-03
3.767568e-01 1.394207e-03
3.847297e-01 1.423693e-03
3.927027e-01 1.452197e-03
4.006757e-01 1.479752e-03
4.086486e-01 1.506390e-03
4.166216e-01 1.532164e-03
4.245946e-01 1.557118e-03
4.325676e-01 1.581273e-03
4.405405e-01 1.604648e-03
4.485135e-01 1.627269e-03
4.564865e-01 1.649164e-03
4.644595e-01 1.670364e-03
4.724324e-01 1.690896e-03
4.804054e-01 1.710789e-03
4.883784e-01 1.730067e-03
4.963514e-01 1.748757e-03
5.043243e-01 1.766883e-03
5.122973e-01 1.784468e-03
5.202703e-01 1.801547e-03
5.282432e-01 1.818145e-03
5.362162e-01 1.834270e-03
5.441892e-01 1.849949e-03
5.521622e-01 1.865190e-03
5.601351e-01 1.880010e-03
5.681081e-01 1.894455e-03
5.760811e-01 1.908542e-03
5.840541e-01 1.922309e-03
5.920270e-01 1.935786e-03
6.000000e-01 1.948944e-03
